Ville,Type_logement,Titre_annonce,ID_publication,ID_annonce,Code_postal,Code_INSEE,Surface,Prix,NB_pieces,nb_chambres,date_observation,heure-min,code_depart,annonce_exclusive,quartier,site_source,type_annonceur,categorie_annonceur,type_transaction,logement_neuf,prix_m_carre,statut_annonce
Talmont-Saint-Hilaire,Maison/Villa,Maison contemporaine Bourgenay Vue mer 4 chambres,117021E1I32J,orpi-1-117021E1I32J,85440,85288,150,520000,6,4,2020-01-22,20:19:29.192350,85,Non,Talmont-Saint-Hilaire,bienici,Pro,Agence,Vente,Non,3333.3333333333335,Active
L'Île-d'Yeu,Maison/Villa,MAISON  5 CHAMBRES,221786ABE,ag440414-228413989,85350,85113,141,760000,7,5,2020-01-22,20:19:29.192350,85,Non,Ker Pierre Borny - Ker Châlon - Ker Bossy - Ker Chauvineau,bienici,Pro,Mandataire,Vente,Non,5390.070921985815,Active
Mortagne-sur-Sèvre,Maison/Villa,,T19220JM,ics-len_LENAIN_tra-T19220JM,85290,85151,146,426400,7,3,2020-01-22,20:19:29.192350,85,Non,Mortagne-sur-Sèvre,bienici,Pro,Agence,Vente,Non,2920.5479452054797,Active
Le Poiré-sur-Velluire,Maison/Villa,Maison à vendre Le Poiré-sur-Velluire,VM4102-MARANS,ag170484-224191891,85770,85177,150,154250,4,3,2020-01-22,20:19:29.192350,85,Non,Le Poiré-sur-Velluire,bienici,Pro,Agence,Vente,Non,966.6666666666666,Active
Les Sables-d'Olonne,Maison/Villa,,,fnaim-44393516,85100,85194,144,569800,7,5,2020-01-22,20:19:29.192350,85,Non,Arago - Saint-Pierre - Rudelière,bienici,Pro,Agence,Vente,Non,3819.4444444444443,Active
Sainte-Hermine,Maison/Villa,Maison en pierres 5 chambres,1273V,hektor-achetezvendeeim-152,85210,85223,145,97980,6,5,2020-01-22,20:19:29.192350,85,Non,Sainte-Hermine,bienici,Pro,Agence,Vente,Non,634.4827586206897,Active
Saint-Sigismond,Maison/Villa,Maison Saint Sigismond 8 pièce(s) 143 m2,7033,immo-facile-34373237,85420,85269,143,198550,8,5,2020-01-22,20:19:29.192350,85,Non,Saint-Sigismond,bienici,Pro,Agence,Vente,Non,1328.6713286713286,Active
Saint-Hilaire-de-Loulay,Maison/Villa,Saint Hilaire de Loulay, au calme, sans vis-à-vis, longère ré,VM4768-DURET,ag441757-220147539,85600,85224,145,329000,7,4,2020-01-22,20:19:29.192350,85,Non,Saint-Hilaire-de-Loulay,bienici,Pro,Agence,Vente,Non,2193.103448275862,Active
Noirmoutier-en-l'Île,Maison/Villa,Maison Noirmoutier En L Ile 4 pièce(s) 148 m².,1459GG,immo-facile-adresse-10676729,85330,85163,148,625800,4,2,2020-01-22,20:19:29.192350,85,Non,Vieil - La Madeleine,bienici,Pro,Agence,Vente,Non,4054.054054054054,Active
Bournezeau,Maison/Villa,Grande maison dans le centre de BOURNEZEAU,5670,hektor-cabinetfruchet-10509,85480,85034,145,117700,5,4,2020-01-22,20:19:29.192350,85,Non,Bournezeau,bienici,Pro,Agence,Vente,Non,758.6206896551724,Active
Grosbreuil,Maison/Villa,Longère de campagne à rénover,779,hektor-PULLMANN-368,85440,85103,142,188000,8,4,2020-01-22,20:19:29.192350,85,Non,Grosbreuil,bienici,Pro,Agence,Vente,Non,1267.605633802817,Active
Beauvoir-sur-Mer,Maison/Villa,Maison Beauvoir Sur Mer,187,immo-facile-adresse-10673147,85230,85018,141,189900,5,4,2020-01-22,20:19:29.192350,85,Non,Beauvoir-sur-Mer,bienici,Pro,Agence,Vente,Non,1346.8085106382978,Active
Les Sables-d'Olonne,Maison/Villa,Maison LES SABLES D OLONNE - 6 pièce(s) - 150 m2,12773,immo-facile-28300209,85100,85194,150,539000,6,4,2020-01-22,20:19:29.192350,85,Non,La Chaume,bienici,Pro,Agence,Vente,Non,3466.6666666666665,Active
Les Herbiers,Maison/Villa,,T19004JM,ics-len_LENAIN_tra-T19004JM,85500,85109,150,270400,7,5,2020-01-22,20:19:29.192350,85,Non,Les Herbiers,bienici,Pro,Agence,Vente,Non,1802.6666666666667,Active
Jard-sur-Mer,Maison/Villa,Villa de charme pleine de potentiel !,658,hektor-PULLMANN-227,85520,85114,150,451500,5,2,2020-01-22,20:19:29.192350,85,Non,Jard-sur-Mer,bienici,Pro,Agence,Vente,Non,2866.6666666666665,Active
Sainte-Hermine,Maison/Villa,Maison en pierres, centre ville,1165V,hektor-achetezvendeeim-564,85210,85223,146,106000,5,3,2020-01-22,20:19:29.192350,85,Non,Sainte-Hermine,bienici,Pro,Agence,Vente,Non,684.931506849315,Active
Nalliers,Maison/Villa,NALLIERS,13553SL,immo-facile-28212203,85370,85159,150,270400,7,3,2020-01-22,20:19:29.192350,85,Non,Nalliers,bienici,Pro,Agence,Vente,Non,1733.3333333333333,Active
La Garnache,Maison/Villa,Maison 3 chambres sur beau terrain,1242,hektor-lagenceimmobilierebouin-558,85710,85096,148,249500,5,3,2020-01-22,20:19:29.192350,85,Non,La Garnache,bienici,Pro,Agence,Vente,Non,1685.8108108108108,Active
Rosnay,Maison/Villa,Grange à rénover Rosnay,5229,immo-facile-adresse-10533810,85320,85193,150,40100,3,,2020-01-22,20:19:29.192350,85,Non,Rosnay,bienici,Pro,Agence,Vente,Non,267.3333333333333,Active
Aizenay,Maison/Villa,Maison Aizenay 8 pièce(s) 144 m2,GB4044,immo-facile-adresse-10272011,85190,85003,144,159000,6,5,2020-01-22,20:19:29.192350,85,Non,Aizenay,bienici,Pro,Agence,Vente,Non,1104.1666666666667,Active
Saint-Hilaire-des-Loges,Maison/Villa,Maison spacieuse et atypique,N2024,immo-facile-adresse-10090038,85240,85227,147,202000,7,4,2020-01-22,20:19:29.192350,85,Non,Saint-Hilaire-des-Loges,bienici,Pro,Agence,Vente,Non,1292.5170068027212,Active
Beauvoir-sur-Mer,Maison/Villa,Maison Beauvoir Sur Mer 5 pièce(s) 144 m2,483,immo-facile-adresse-9847633,85230,85018,144,253200,5,3,2020-01-22,20:19:29.192350,85,Non,Beauvoir-sur-Mer,bienici,Pro,Agence,Vente,Non,1758.3333333333333,Active
Saint-Jean-de-Monts,Maison/Villa,Proche forêt, maison de 4 pièces,1155,hektor-immovendeenne-795,85160,85234,148.26,229000,4,3,2020-01-22,20:19:29.192350,85,Non,Saint-Jean-de-Monts,bienici,Pro,Agence,Vente,Non,1477.1347632537436,Active
Chantonnay,Maison/Villa,Jolie maison de caractère,56801,hektor-cabinetfruchet-11118,85110,85051,145,117700,7,3,2020-01-22,20:19:29.192350,85,Non,Chantonnay,bienici,Pro,Agence,Vente,Non,758.6206896551724,Active
La Garnache,Maison/Villa,Maison de 144 m2 -  5 minutes de tous commerces,1300,hektor-lagenceimmobilierebouin-635,85710,85096,144,272000,6,4,2020-01-22,20:19:29.192350,85,Non,La Garnache,bienici,Pro,Agence,Vente,Non,1888.888888888889,Active
Rosnay,Maison/Villa,ROSNAY UNE GRANGE EN PIERRE SUR UN TERRAIN D'ENVIRON 1.000 M².,01994Mfl,immo-facile-31150815,85320,85193,150,39900,3,,2020-01-22,20:19:29.192350,85,Non,Rosnay,bienici,Pro,Agence,Vente,Non,236.66666666666666,Active
Les Herbiers,Maison/Villa,,T18145JM,ics-len_LENAIN_tra-T18145JM,85500,85109,149,106500,9,4,2020-01-22,20:19:29.192350,85,Non,Les Herbiers,bienici,Pro,Agence,Vente,Non,714.7651006711409,Active
La Mothe-Achard,Maison/Villa,Maison individuelle,8500262325,adapt-immo-8500262325,85150,85152,146,277000,6,3,2020-01-22,20:19:29.192350,85,Non,La Mothe-Achard,bienici,Pro,Agence,Vente,Non,1897.2602739726028,Active
Landeronde,Maison/Villa,Grange Venansault -143 m2,279,immo-facile-adresse-11001747,85150,85118,143,208300,4,3,2020-01-22,20:19:29.192350,85,Non,Landeronde,bienici,Pro,Agence,Vente,Non,1456.6433566433566,Active
L'Épine,Maison/Villa,Potentiel !! Activité ou appartement,1296960,ag850681-190793377,85740,85083,150,182000,5,2,2020-01-22,20:19:29.192350,85,Non,L'Épine,bienici,Pro,Agence,Vente,Non,1213.3333333333333,Active
Saint-Sigismond,Maison/Villa,Maison Saint Sigismond 8 pièce(s) 143 m2,7033,immo-facile-34373237,85420,85269,143,198550,8,5,2020-01-22,20:19:29.192350,85,Non,Saint-Sigismond,bienici,Pro,Agence,Vente,Non,1328.6713286713286,Active
Saint-Hilaire-de-Loulay,Maison/Villa,Saint Hilaire de Loulay, au calme, sans vis-à-vis, longère ré,VM4768-DURET,ag441757-220147539,85600,85224,145,329000,7,4,2020-01-22,20:19:29.192350,85,Non,Saint-Hilaire-de-Loulay,bienici,Pro,Agence,Vente,Non,2193.103448275862,Active
Noirmoutier-en-l'Île,Maison/Villa,Maison Noirmoutier En L Ile 4 pièce(s) 148 m².,1459GG,immo-facile-adresse-10676729,85330,85163,148,625800,4,2,2020-01-22,20:19:29.192350,85,Non,Vieil - La Madeleine,bienici,Pro,Agence,Vente,Non,4054.054054054054,Active
Bournezeau,Maison/Villa,Grande maison dans le centre de BOURNEZEAU,5670,hektor-cabinetfruchet-10509,85480,85034,145,117700,5,4,2020-01-22,20:19:29.192350,85,Non,Bournezeau,bienici,Pro,Agence,Vente,Non,758.6206896551724,Active
Grosbreuil,Maison/Villa,Longère de campagne à rénover,779,hektor-PULLMANN-368,85440,85103,142,188000,8,4,2020-01-22,20:19:29.192350,85,Non,Grosbreuil,bienici,Pro,Agence,Vente,Non,1267.605633802817,Active
Beauvoir-sur-Mer,Maison/Villa,Maison Beauvoir Sur Mer,187,immo-facile-adresse-10673147,85230,85018,141,189900,5,4,2020-01-22,20:19:29.192350,85,Non,Beauvoir-sur-Mer,bienici,Pro,Agence,Vente,Non,1346.8085106382978,Active
Les Sables-d'Olonne,Maison/Villa,Maison LES SABLES D OLONNE - 6 pièce(s) - 150 m2,12773,immo-facile-28300209,85100,85194,150,539000,6,4,2020-01-22,20:19:29.192350,85,Non,La Chaume,bienici,Pro,Agence,Vente,Non,3466.6666666666665,Active
Les Herbiers,Maison/Villa,,T19004JM,ics-len_LENAIN_tra-T19004JM,85500,85109,150,270400,7,5,2020-01-22,20:19:29.192350,85,Non,Les Herbiers,bienici,Pro,Agence,Vente,Non,1802.6666666666667,Active
Jard-sur-Mer,Maison/Villa,Villa de charme pleine de potentiel !,658,hektor-PULLMANN-227,85520,85114,150,451500,5,2,2020-01-22,20:19:29.192350,85,Non,Jard-sur-Mer,bienici,Pro,Agence,Vente,Non,2866.6666666666665,Active
Sainte-Hermine,Maison/Villa,Maison en pierres, centre ville,1165V,hektor-achetezvendeeim-564,85210,85223,146,106000,5,3,2020-01-22,20:19:29.192350,85,Non,Sainte-Hermine,bienici,Pro,Agence,Vente,Non,684.931506849315,Active
Nalliers,Maison/Villa,NALLIERS,13553SL,immo-facile-28212203,85370,85159,150,270400,7,3,2020-01-22,20:19:29.192350,85,Non,Nalliers,bienici,Pro,Agence,Vente,Non,1733.3333333333333,Active
La Garnache,Maison/Villa,Maison 3 chambres sur beau terrain,1242,hektor-lagenceimmobilierebouin-558,85710,85096,148,249500,5,3,2020-01-22,20:19:29.192350,85,Non,La Garnache,bienici,Pro,Agence,Vente,Non,1685.8108108108108,Active
Rosnay,Maison/Villa,Grange à rénover Rosnay,5229,immo-facile-adresse-10533810,85320,85193,150,40100,3,,2020-01-22,20:19:29.192350,85,Non,Rosnay,bienici,Pro,Agence,Vente,Non,267.3333333333333,Active
Aizenay,Maison/Villa,Maison Aizenay 8 pièce(s) 144 m2,GB4044,immo-facile-adresse-10272011,85190,85003,144,159000,6,5,2020-01-22,20:19:29.192350,85,Non,Aizenay,bienici,Pro,Agence,Vente,Non,1104.1666666666667,Active
Saint-Hilaire-des-Loges,Maison/Villa,Maison spacieuse et atypique,N2024,immo-facile-adresse-10090038,85240,85227,147,202000,7,4,2020-01-22,20:19:29.192350,85,Non,Saint-Hilaire-des-Loges,bienici,Pro,Agence,Vente,Non,1292.5170068027212,Active
Beauvoir-sur-Mer,Maison/Villa,Maison Beauvoir Sur Mer 5 pièce(s) 144 m2,483,immo-facile-adresse-9847633,85230,85018,144,253200,5,3,2020-01-22,20:19:29.192350,85,Non,Beauvoir-sur-Mer,bienici,Pro,Agence,Vente,Non,1758.3333333333333,Active
Saint-Jean-de-Monts,Maison/Villa,Proche forêt, maison de 4 pièces,1155,hektor-immovendeenne-795,85160,85234,148.26,229000,4,3,2020-01-22,20:19:29.192350,85,Non,Saint-Jean-de-Monts,bienici,Pro,Agence,Vente,Non,1477.1347632537436,Active
Chantonnay,Maison/Villa,Jolie maison de caractère,56801,hektor-cabinetfruchet-11118,85110,85051,145,117700,7,3,2020-01-22,20:19:29.192350,85,Non,Chantonnay,bienici,Pro,Agence,Vente,Non,758.6206896551724,Active
La Garnache,Maison/Villa,Maison de 144 m2 -  5 minutes de tous commerces,1300,hektor-lagenceimmobilierebouin-635,85710,85096,144,272000,6,4,2020-01-22,20:19:29.192350,85,Non,La Garnache,bienici,Pro,Agence,Vente,Non,1888.888888888889,Active
Rosnay,Maison/Villa,ROSNAY UNE GRANGE EN PIERRE SUR UN TERRAIN D'ENVIRON 1.000 M².,01994Mfl,immo-facile-31150815,85320,85193,150,39900,3,,2020-01-22,20:19:29.192350,85,Non,Rosnay,bienici,Pro,Agence,Vente,Non,236.66666666666666,Active
Les Herbiers,Maison/Villa,,T18145JM,ics-len_LENAIN_tra-T18145JM,85500,85109,149,106500,9,4,2020-01-22,20:19:29.192350,85,Non,Les Herbiers,bienici,Pro,Agence,Vente,Non,714.7651006711409,Active
La Mothe-Achard,Maison/Villa,Maison individuelle,8500262325,adapt-immo-8500262325,85150,85152,146,277000,6,3,2020-01-22,20:19:29.192350,85,Non,La Mothe-Achard,bienici,Pro,Agence,Vente,Non,1897.2602739726028,Active
Landeronde,Maison/Villa,Grange Venansault -143 m2,279,immo-facile-adresse-11001747,85150,85118,143,208300,4,3,2020-01-22,20:19:29.192350,85,Non,Landeronde,bienici,Pro,Agence,Vente,Non,1456.6433566433566,Active
L'Épine,Maison/Villa,Potentiel !! Activité ou appartement,1296960,ag850681-190793377,85740,85083,150,182000,5,2,2020-01-22,20:19:29.192350,85,Non,L'Épine,bienici,Pro,Agence,Vente,Non,1213.3333333333333,Active
Élancourt,Maison/Villa,Viager occupé - H82 ans - ELANCOURT (78990),201278094,ag752451-167141097,78990,78208,140,150000,6,5,2020-01-22,20:19:29.192350,78,Oui,Hameau de Launay - La Muette - Les Mousseaux,bienici,Pro,Agence,Viager,Non,,Active
Maurepas,Maison/Villa,Maison individuelle,1381871,ag782184-234658252,78310,78383,140,358000,6,4,2020-01-22,20:19:29.192350,78,Oui,La Marnière,bienici,Pro,Agence,Vente,Non,2557.1428571428573,Active
Triel-sur-Seine,Maison/Villa,Maison Triel Sur Seine 7 pièce(s) 140 m2,1346,immo-facile-35044091,78510,78624,140,430000,7,4,2020-01-22,20:19:29.192350,78,Oui,Triel-sur-Seine,bienici,Pro,Agence,Vente,Non,3071.4285714285716,Active
Brueil-en-Vexin,Maison/Villa,Maison  7 pièce(s) 140 m2,007055E1F9FU,orpi-1-007055E1F9FU,78440,78113,140,430000,7,4,2020-01-22,20:19:29.192350,78,Oui,Brueil-en-Vexin,bienici,Pro,Agence,Vente,Non,2928.5714285714284,Active
Sartrouville,Maison/Villa,Maison Sartrouville 5 pièce(s) 140 m2,007073E1CC4T,orpi-1-007073E1CC4T,78500,78586,140,600000,5,3,2020-01-22,20:19:29.192350,78,Oui,Les Richebourgs,bienici,Pro,Agence,Vente,Non,4203.571428571428,Active
Chatou,Maison/Villa,Maison de 137 m2 - 450 m2 de terrain - Gare de Houilles-Carrières-sur-Seine - Chatou 78400,ce1eae,ag753296-235169773,78400,78146,137,840000,5,4,2020-01-22,20:19:29.192350,78,Non,Est,bienici,Pro,Agence,Vente,Non,6131.386861313868,Active
Le Perray-en-Yvelines,Maison/Villa,MAISON avec 5 chambres et un garage,225311VDC,ag440414-234990259,78610,78486,135,414000,6,5,2020-01-22,20:19:29.192350,78,Oui,Le Perray-en-Yvelines,bienici,Pro,Mandataire,Vente,Non,2962.962962962963,Active
Saint-Arnoult-en-Yvelines,Maison/Villa,SAINT ARNOULT EN YVELINES 78730,3339-STARNOULT,ag780670-234817081,78730,78537,140,267750,7,4,2020-01-22,20:19:29.192350,78,Oui,Saint-Arnoult-en-Yvelines,bienici,Pro,Agence,Vente,Non,1821.4285714285713,Active
Épône,Maison/Villa,EPONE proche Gare,6274,guy-hoquet-immo-facile-402765,78680,78217,135,630000,8,4,2020-01-22,20:19:29.192350,78,Oui,Épône,bienici,Pro,Agence,Vente,Non,4444.444444444444,Active
Neauphle-le-Château,Maison/Villa,NEAUPHLE LE CHÂTEAU, MAISON EN PIERRE AVEC COUR PRIVATIVE.,1631,hektor-MIEZIMMO-1358,78640,78442,140,438000,5,4,2020-01-22,20:19:29.192350,78,Oui,Neauphle-le-Château,bienici,Pro,Agence,Vente,Non,3128.5714285714284,Active
Andrésy,Maison/Villa,MAISON 132.00m² édifiée sur 577.00m² TERRAIN,134104-4287038,rodacom-4287038,78570,78015,132,438900,4,3,2020-01-22,20:19:29.192350,78,Oui,L'Aiglon - Rive Gauche - Fin d'Oise - Pont de Conflans,bienici,Pro,Agence,Vente,Non,3325.0,Active
Mézières-sur-Seine,Maison/Villa,Maison Epône / Mezieres Sur Seine 4 pièce(s) 140 m2,007034E1D9XT,orpi-1-007034E1D9XT,78970,78402,140,325000,4,3,2020-01-22,20:19:29.192350,78,Oui,Mézières-sur-Seine,bienici,Pro,Agence,Vente,Non,2214.285714285714,Active
Conflans-Sainte-Honorine,Maison/Villa,Maison 7 P+C,134152-1-4319579,rodacom-4319579,78700,78172,131,399000,7,5,2020-01-22,20:19:29.192350,78,Oui,Romagné - Renouveau,bienici,Pro,Agence,Vente,Non,3045.8015267175574,Active
Chatou,Maison/Villa,VILLA 6 PIECES A VENDRE CHATOU,CH4518,ag780488-232498474,78400,78146,140,699000,6,4,2020-01-22,20:19:29.192350,78,Oui,Ouest,bienici,Pro,Agence,Vente,Non,4992.857142857143,Active
Élancourt,Maison/Villa,Maison de 7 pièces,381021_1,ag780410-231231337,78990,78208,135,365000,7,4,2020-01-22,20:19:29.192350,78,Oui,Nouvelle Amsterdam - ZA Petite Villedieu,bienici,Pro,Agence,Vente,Non,2629.6296296296296,Active
Limay,Maison/Villa,,1603,century-21-202_3122_1603,78520,78335,136,299000,7,5,2020-01-22,20:19:29.192350,78,Oui,Edouard Fossé - Aristide Briand,bienici,Pro,Agence,Vente,Non,2198.529411764706,Active
Saint-Nom-la-Bretèche,Maison/Villa,Maison récente Saint NOM,19SNB,immo-facile-1386885,78860,78571,140,750000,5,3,2020-01-22,20:19:29.192350,78,Oui,Saint-Nom-la-Bretèche,bienici,Pro,Agence,Vente,Non,5357.142857142857,Active
Guyancourt,Maison/Villa,Maison Guyancourt 6 pièce(s) 137 m2,2251,immo-facile-33870127,78280,78297,137,510000,6,5,2020-01-22,20:19:29.192350,78,Oui,Le Pont du Routoir,bienici,Pro,Agence,Vente,Non,3576.6423357664235,Active
Maurecourt,Maison/Villa,Pavillon Individuel,134178-4236134,rodacom-4236134,78780,78382,132,548000,7,4,2020-01-22,20:19:29.192350,78,Oui,Maurecourt,bienici,Pro,Agence,Vente,Non,4151.515151515152,Active
Montigny-le-Bretonneux,Maison/Villa,Maison individuelle 4 chambres -,MT6473,immo-facile-99933824935,78180,78423,137.16,787500,6,4,2020-01-22,20:19:29.192350,78,Oui,Le Village,bienici,Pro,Agence,Vente,Non,5468.066491688539,Active
Mareil-sur-Mauldre,Maison/Villa,Maison à vendre / Fonctionnelle et familiale / MAREIL SUR MAULDRE / Agence Principale Maule Immobilier,631-AP,immo-facile-35309368,78124,78368,134.68,483000,7,5,2020-01-22,20:19:29.192350,78,Oui,Mareil-sur-Mauldre,bienici,Pro,Agence,Vente,Non,3586.2785862785863,Active
Versailles,Maison/Villa,VERSAILLES SAINT-JEAN BELLE MEULIERE,1,immo-facile-34594155,78000,78646,132,1400000,7,5,2020-01-22,20:19:29.192350,78,Non,Clagny Glatigny,bienici,Pro,Agence,Vente,Non,10227.272727272728,Active
Triel-sur-Seine,Maison/Villa,TRIEL SUR SEINE-EXCLUSIVITE,5049,hektor-agvillennes-2488,78510,78624,135,580000,8,5,2020-01-22,20:19:29.192350,78,Oui,Triel-sur-Seine,bienici,Pro,Agence,Vente,Non,4296.2962962962965,Active
Maurepas,Maison/Villa,,19641,century-21-202_24_19641,78310,78383,140,372000,6,4,2020-01-22,20:19:29.192350,78,Oui,Les Bessières,bienici,Pro,Agence,Vente,Non,2657.1428571428573,Active
Mittainville,Maison/Villa,,1523,era-291878,78125,78407,140,222000,4,3,2020-01-22,20:19:29.192350,78,Oui,Mittainville,bienici,Pro,Agence,Vente,Non,1500,Active
Villepreux,Appartement neuf,Feel Wood - Maisons,25934,mgc-104721160,78450,78674,135.75,703000,5,,2020-01-22,20:19:29.192350,78,,Villepreux,bienici,Pro,Constructeur appartements,Vente,Oui,5178.637200736648,Active
Le Chesnay,Appartement neuf,La Redingote,La Redingote,visiteonline-p_3490222,78150,78158,135.6,1290000,7,,2020-01-22,20:19:29.192350,78,,Glatigny - Rueil,bienici,Pro,Constructeur appartements,Vente,Oui,9513.274336283186,Active
Versailles,Maison/Villa,Maison Versailles - A Proximité de l'école Saint Jean Hulst,738,immo-facile-34500709,78000,78646,132,1400000,7,5,2020-01-22,20:19:29.192350,78,Non,Clagny Glatigny,bienici,Pro,Agence,Vente,Non,10227.272727272728,Active
Croissy-sur-Seine,Maison/Villa,Maison rénovée,920119632,adapt-immo-920119632,78290,78190,140,949000,5,4,2020-01-22,20:19:29.192350,78,Non,Croissy-sur-Seine,bienici,Pro,Agence,Vente de prestige,Non,6778.571428571428,Active
Sartrouville,Maison/Villa,Maison Sartrouville 7 pièces avec dépendance,1817,immo-facile-35256094,78500,78586,138,466000,5,4,2020-01-22,20:19:29.192350,78,Non,Les Champs Thiboux,bienici,Pro,Agence,Vente,Non,3376.8115942028985,Active
Magny-les-Hameaux,Maison/Villa,Maison individuelle - 152m2 - 7 pièces,0018,hektor-f-immobiliermagny-12993,78114,78356,135,513000,7,4,2020-01-22,20:19:29.192350,78,Oui,Magny-les-Hameaux,bienici,Pro,Agence,Vente,Non,3666.6666666666665,Active
Coignières,Maison/Villa,COIGNIERES,121,laforet-immo-facile-17849164,78310,78168,140,510000,6,4,2020-01-22,20:19:29.192350,78,Oui,Coignières,bienici,Pro,Agence,Vente,Non,3642.8571428571427,Active
Les Bréviaires,Maison/Villa,MAISON INDIVIDUELLE 6 PIECES,716,hektor-henri4immo-278,78610,78108,136,449000,6,2,2020-01-22,20:19:29.192350,78,Non,Les Bréviaires,bienici,Pro,Agence,Vente,Non,3147.0588235294117,Active
Le Pecq,Maison/Villa,LE PECQ MAISON DE 138 M2 SUR TERRAIN DE 759 M2,007919E1GM9Z,orpi-1-007919E1GM9Z,78230,78481,138,795000,5,3,2020-01-22,20:19:29.192350,78,Non,Vignes - Benettes,bienici,Pro,Agence,Vente,Non,5539.297101449275,Active
Coignières,Maison/Villa,MAISON INDIVIDUELLE 6 PIECES,694,hektor-henri4immo-263,78310,78168,140,510000,6,4,2020-01-22,20:19:29.192350,78,Non,Coignières,bienici,Pro,Agence,Vente,Non,3500,Active
Ablis,Maison/Villa,Maison Ablis 6 pièces 131.93 m²,1564,guy-hoquet-immo-facile-2324285,78660,78003,132,288000,6,2,2020-01-22,20:19:29.192350,78,Oui,Ablis,bienici,Pro,Agence,Vente,Non,2181.818181818182,Active
Montesson,Maison/Villa,Maison Montesson,4675,immo-facile-33544292,78360,78418,135,680000,5,3,2020-01-22,20:19:29.192350,78,Oui,Centre-ville,bienici,Pro,Agence,Vente,Non,4814.814814814815,Active
Élancourt,Maison/Villa,VENTE ELANCOURT MAISON 6 PIECES 131.83 M2,2169,hektor-agmaurepas-7155,78990,78208,131.83,367500,6,5,2020-01-22,20:19:29.192350,78,Oui,Hameau de Launay - La Muette - Les Mousseaux,bienici,Pro,Agence,Vente,Non,2787.681104452704,Active
Sartrouville,Maison/Villa,Maison Sartrouville 5 pièce(s) 140 m2,084003E18NUK,orpi-1-084003E18NUK,78500,78586,140,600000,5,3,2020-01-22,20:19:29.192350,78,Non,Les Richebourgs,bienici,Pro,Agence,Vente,Non,4203.571428571428,Active
Triel-sur-Seine,Maison/Villa,,15479,century-21-202_695_15479,78510,78624,132.6,227000,6,3,2020-01-22,20:19:29.192350,78,Non,Triel-sur-Seine,bienici,Pro,Agence,Vente,Non,1711.9155354449472,Active
Chanteloup-les-Vignes,Maison/Villa,Maison entièrement rénovée avec piscine et vue imprenable,961,ag941961-235145605,78570,78138,135,494000,7,5,2020-01-22,20:19:29.192350,78,Non,Chanteloup-les-Vignes,bienici,Pro,Agence,Vente,Non,3659.259259259259,Active
Achères,Maison/Villa,Maison de 6 pièces,87169_3,ag781287-234465052,78260,78005,135,558000,6,3,2020-01-22,20:19:29.192350,78,Non,Montsouris,bienici,Pro,Agence,Vente,Non,4133.333333333333,Active
